Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,3.61999988555908,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,5.32000017166138,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.48999977111816,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,10.8000001907349,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,9.39999961853027,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,10,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,12.7600002288818,11.6300001144409,10.4200000762939,11.2600002288818,11.1700000762939,10.8599996566772,10.3199996948242,12.2200002670288,14.9799995422363,22.6100006103516
Costa Rica,CRI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,8.59000015258789,8.60000038146973,7.69999980926514,7.65000009536743,7.61999988555908,7.23999977111816,6.84000015258789,8.02000045776367,9.14000034332275,14.0299997329712
Costa Rica,CRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.1400003433228,9.77999973297119,8.77000045776367,9.0600004196167,9,8.60000038146973,8.14000034332275,9.63000011444092,11.4899997711182,17.4099998474121
Cote d'Ivoire,CIV,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,7.32999992370605,5.1100001335144,..,..,3.35999989509583,3.86999988555908,..,..,..
Cote d'Ivoire,CIV,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,7.13000011444092,3.54999995231628,..,..,2.07999992370605,2.85999989509583,..,..,..
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.21999979019165,4.25,..,..,2.59999990463257,3.26999998092651,..,..,..
Croatia,HRV,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,13.7200002670288,15.9799995422363,16.7600002288818,18.2700004577637,16.8999996185303,13.789999961853,11.9099998474121,9.34000015258789,7.15999984741211,7.57999992370605
Croatia,HRV,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,13.6400003433228,15.8900003433228,17.6700000762939,16.4500007629395,15.5500001907349,12.5100002288818,10.6099996566772,7.6399998664856,6.15000009536743,7.44999980926514
Croatia,HRV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.6800003051758,15.9300003051758,17.25,17.2900009155273,16.1800003051758,13.1000003814697,11.210000038147,8.43000030517578,6.61999988555908,7.51000022888184
Cuba,CUB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.50999999046326,3.61999988555908,3.54999995231628,3.09999990463257,2.59999990463257,2.20000004768372,1.60000002384186,1.79999995231628,..,..
Cuba,CUB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2.97000002861023,3.36999988555908,3.13000011444092,2.40000009536743,2.29999995231628,1.89999997615814,1.70000004768372,1.60000002384186,..,..
Cuba,CUB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.1800000667572,3.46000003814697,3.28999996185303,2.70000004768372,2.40000009536743,2,1.70000004768372,1.70000004768372,..,..
Curacao,CUW,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,15.3800001144409,..,20.3299999237061
Curacao,CUW,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,11.3000001907349,..,17.6200008392334
Curacao,CUW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.77999973297119,..,13.0299997329712,12.6099996566772,11.710000038147,..,..,13.4300003051758,..,19.0699996948242
Cyprus,CYP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.63000011444092,11.0500001907349,15.1599998474121,15.0600004196167,14.7700004577637,13.3199996948242,11.2600002288818,8.73999977111816,7.98000001907349,7.61999988555908
Cyprus,CYP,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,8.0600004196167,12.460000038147,16.5100002288818,17.0499992370605,15.039999961853,12.6099996566772,10.8599996566772,8.02999973297119,6.26000022888184,7.57000017166138
Cyprus,CYP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.8600001335144,11.8000001907349,15.8699998855591,16.0900001525879,14.9099998474121,12.9499998092651,11.0500001907349,8.36999988555908,7.07000017166138,7.59000015258789
Czech Republic,CZE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.8899998664856,8.21000003814697,8.28999996185303,7.3899998664856,6.07000017166138,4.67000007629395,3.57999992370605,2.79999995231628,2.38000011444092,2.95000004768372
Czech Republic,CZE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,5.80000019073486,6.01999998092651,5.90000009536743,5.09999990463257,4.23000001907349,3.38000011444092,2.33999991416931,1.78999996185303,1.72000002861023,2.23000001907349
Czech Republic,CZE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.71000003814697,6.98000001907349,6.94999980926514,6.1100001335144,5.05000019073486,3.95000004768372,2.89000010490417,2.24000000953674,2.00999999046326,2.54999995231628
Denmark,DNK,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.61999988555908,7.78999996185303,7.67000007629395,7.1399998664856,6.53000020980835,6.38000011444092,6.05000019073486,5.34999990463257,5.26999998092651,5.98000001907349
Denmark,DNK,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.90000009536743,7.80000019073486,7.11999988555908,6.73000001907349,6.05999994277954,5.6399998664856,5.6399998664856,4.94000005722046,4.80000019073486,5.32999992370605
Denmark,DNK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.76999998092651,7.80000019073486,7.38000011444092,6.92999982833862,6.28000020980835,5.98999977111816,5.82999992370605,5.13000011444092,5.01999998092651,5.6399998664856
Djibouti,DJI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,35.9000015258789,..,..,..
Djibouti,DJI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,22.0699996948242,..,..,..
Djibouti,DJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,26.0599994659424,..,..,..
Dominica,DMA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.35000038146973,9.21000003814697,10.5200004577637,9.6899995803833,10.8400001525879,10.6499996185303,8.06999969482422,9.02999973297119,9.27000045776367,8.9399995803833
Dominican Republic,DOM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,4.69000005722046,5.15000009536743,5.34000015258789,4.82999992370605,5.44999980926514,4.98999977111816,4.28999996185303,3.67000007629395,3.95000004768372,4.15999984741211
Dominican Republic,DOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.09000015258789,6.71999979019165,7.34999990463257,6.71999979019165,7.6100001335144,7.28000020980835,5.82999992370605,5.8600001335144,6.17999982833862,6.13000011444092
Ecuador,ECU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.26999998092651,3.80999994277954,3.65000009536743,4.13000011444092,4.5,5.80999994277954,4.90000009536743,4.38000011444092,4.57999992370605,7.32000017166138
Ecuador,ECU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2.9300000667572,2.84999990463257,2.70000004768372,3.05999994277954,3.00999999046326,3.70000004768372,3.04999995231628,2.92000007629395,3.25,5.26999998092651
Ecuador,ECU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.46000003814697,3.23000001907349,3.07999992370605,3.48000001907349,3.61999988555908,4.59999990463257,3.83999991416931,3.52999997138977,3.80999994277954,6.1100001335144
"Egypt, Arab Rep.",EGY,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,22.4400005340576,24.0100002288818,24.1700000762939,24,24.8099994659424,23.6399993896484,23.0699996948242,21.4400005340576,21.6700000762939,17.7199993133545
"Egypt, Arab Rep.",EGY,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,8.77000045776367,9.22999954223633,9.80000019073486,9.72999954223633,9.39000034332275,8.88000011444092,8.25,6.80000019073486,4.82999992370605,5.96999979019165
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.8500003814697,12.6000003814697,13.1499996185303,13.1000003814697,13.0500001907349,12.4499998092651,11.7700004577637,9.85999965667725,7.84999990463257,7.94000005722046
El Salvador,SLV,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.41000008583069,3.29999995231628,3.32999992370605,3.14000010490417,3.47000002861023,3.84999990463257,4,3.75,4.38000011444092,5.46000003814697
El Salvador,SLV,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,4.92000007629395,4.23000001907349,3.96000003814697,4.8899998664856,4.36999988555908,4.82999992370605,4.65000009536743,4.19000005722046,4.01999998092651,4.71000003814697
El Salvador,SLV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.30000019073486,3.83999991416931,3.69000005722046,4.15000009536743,4,4.42000007629395,4.3899998664856,4.01000022888184,4.17000007629395,5.01999998092651
Equatorial Guinea,GNQ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,11.5799999237061,9.10000038146973,8.15999984741211,6.80999994277954,6.13000011444092,6.07000017166138,5.30000019073486,5.32000017166138,4.84000015258789,6.61999988555908
Estonia,EST,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,13.0600004196167,10.9099998474121,9.09000015258789,7.8600001335144,6.23999977111816,7.42000007629395,6.19000005722046,5.40999984741211,4.07000017166138,6.96999979019165
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.3299999237061,10.0200004577637,8.63000011444092,7.34999990463257,6.19000005722046,6.76000022888184,5.76000022888184,5.36999988555908,4.44999980926514,6.80000019073486
Eswatini,SWZ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,24.4200000762939,..,..,..,..
Eswatini,SWZ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,21.0300006866455,..,..,..,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,22.7199993133545,..,..,..,..
Ethiopia,ETH,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,2.94000005722046,..,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,1.64999997615814,..,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.25,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.61999988555908,..,..,8.51000022888184,..,5.53999996185303,..,..,..,..
Fiji,FJI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,4.28999996185303,..,..,4.92999982833862,..,3.70000004768372,..,..,..,..
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.40999984741211,9,..,6.17000007629395,..,4.32000017166138,..,..,..,..
Finland,FIN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.09999990463257,7.05000019073486,7.51999998092651,7.94999980926514,8.84000015258789,8.57999992370605,8.39000034332275,7.30000019073486,6.17000007629395,7.48999977111816
Finland,FIN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,8.40999984741211,8.27999973297119,8.81999969482422,9.32999992370605,9.88000011444092,9.03999996185303,8.86999988555908,7.42000007629395,7.17999982833862,8.01000022888184
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.78000020980835,7.69000005722046,8.1899995803833,8.65999984741211,9.38000011444092,8.81999969482422,8.64000034332275,7.3600001335144,6.69000005722046,7.76000022888184
France,FRA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.11999988555908,9.35999965667725,9.78999996185303,10.0299997329712,9.90999984741211,9.85000038146973,9.36999988555908,9.0600004196167,8.35000038146973,7.94999980926514
France,FRA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,8.52999973297119,9.4399995803833,10.039999961853,10.539999961853,10.7700004577637,10.2299995422363,9.4399995803833,8.97999954223633,8.47000026702881,8.0600004196167
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.8100004196167,9.39999961853027,9.92000007629395,10.289999961853,10.3500003814697,10.0500001907349,9.40999984741211,9.02000045776367,8.40999984741211,8.01000022888184
French Polynesia,PYF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,12.6300001144409,..,..,..,..,..,12.4099998474121,..,..
"Gambia, The",GMB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,6.73000001907349,..,..,..,..,..,8.88000011444092,..,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.42000007629395,..,..,..,..,..,10.1599998474121,..,..
Georgia,GEO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,17.3999996185303,18.3700008392334,16.1800003051758,14.4799995422363,13.9200000762939,12.5500001907349,12.7399997711182,11.2299995422363,10.1499996185303,16.2099990844727
Georgia,GEO,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,21.5699996948242,20.7700004577637,22.1100006103516,19.9300003051758,18.7099990844727,19.9500007629395,15.0100002288818,13.9200000762939,12.789999961853,20.2099990844727
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.6299991607666,19.6499996185303,19.4200000762939,17.4400005340576,16.5100002288818,16.6000003814697,13.9399995803833,12.6700000762939,11.5699996948242,18.5
Germany,DEU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.57999992370605,5.17999982833862,4.92000007629395,4.63000011444092,4.21999979019165,3.74000000953674,3.30999994277954,2.91000008583069,2.73000001907349,3.36999988555908
Germany,DEU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,6.03000020980835,5.55000019073486,5.5,5.28000020980835,4.96999979019165,4.44999980926514,4.11999988555908,3.78999996185303,3.49000000953674,4.19000005722046
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.82000017166138,5.38000011444092,5.23000001907349,4.98000001907349,4.61999988555908,4.11999988555908,3.75,3.38000011444092,3.14000010490417,3.80999994277954
Ghana,GHA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,2.35999989509583,..,6.59999990463257,..,4.36999988555908,..,..,..
Ghana,GHA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,1.97000002861023,..,7.03999996185303,..,4.07000017166138,..,..,..
Ghana,GHA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.17000007629395,..,6.80999994277954,..,4.21999979019165,..,..,..
Gibraltar,GIB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,21.5100002288818,28.2099990844727,31.3500003814697,30.1700000762939,28.8500003814697,28.1000003814697,26.0699996948242,24.2299995422363,21.5,19.7900009155273
Greece,GRC,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,15.1199998855591,21.5400009155273,24.4699993133545,23.6000003814697,21.7199993133545,19.8600006103516,17.8199996948242,15.3699998855591,13.9799995422363,13.539999961853
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.8600006103516,24.4400005340576,27.4699993133545,26.4899997711182,24.8999996185303,23.5400009155273,21.4899997711182,19.2900009155273,17.3099994659424,16.2999992370605
Greenland,GRL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.60000038146973,10.1999998092651,10.1000003814697,10.3000001907349,9.30000019073486,..,..,..,..,..
Greenland,GRL,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,9.19999980926514,9.60000038146973,10.1000003814697,10.3000001907349,8.89999961853027,..,..,..,..,..
Greenland,GRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.39999961853027,9.80000019073486,10.1000003814697,10.3000001907349,9.10000038146973,..,..,..,..,..
Grenada,GRD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,24.2000007629395,24.5,22.8999996185303,..,..,..,..,..
Guam,GUM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,15.6999998092651,10.8000001907349,..,..,..,..,..,..,..,..
Guam,GUM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,11.1999998092651,11.8999996185303,..,..,..,..,..,..,..,..
Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.3000001907349,12.1999998092651,11.5,7.59999990463257,6.90000009536743,5.40000009536743,..,..,..,..
Guatemala,GTM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.6100001335144,3.44000005722046,3.64000010490417,3.36999988555908,3.52999997138977,3.45000004768372,3.5,2.79999995231628,2.91000008583069,..
Guatemala,GTM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2.85999989509583,2.36999988555908,2.67000007629395,2.35999989509583,1.99000000953674,2.11999988555908,1.92999994754791,2.00999999046326,1.82000005245209,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.13000011444092,2.75999999046326,3.01999998092651,2.72000002861023,2.50999999046326,2.57999992370605,2.46000003814697,2.27999997138977,2.19000005722046,..
Guinea,GIN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,5.05999994277954,..
Guinea,GIN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,4.98000001907349,..
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,5.01999998092651,..
Guinea-Bissau,GNB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,2.72000002861023,..,..
Guinea-Bissau,GNB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,3.60999989509583,..,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,3.20000004768372,..,..
Guyana,GUY,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,16.4899997711182,15.0799999237061,..
Guyana,GUY,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,12.3400001525879,12.4499998092651,..
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,14.0200004577637,13.5200004577637,..
Haiti,HTI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,17.2999992370605,..,..,..,..,..,..,..,..
Haiti,HTI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,11.5,..,..,..,..,..,..,..,..
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,14.1000003814697,..,..,..,..,..,..,..,..
Honduras,HND,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.30999994277954,5.11999988555908,7.44999980926514,9.25,8.76000022888184,8.88000011444092,7.84999990463257,7.17000007629395,8.0600004196167,13.8199996948242
Honduras,HND,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.45000004768372,3.00999999046326,4.55999994277954,5.67999982833862,4.40999984741211,5.30000019073486,4.03999996185303,4.61999988555908,4.21999979019165,8.78999996185303
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.46999979019165,3.75,5.65000009536743,7.07999992370605,6.15000009536743,6.73000001907349,5.53000020980835,5.65000009536743,5.69999980926514,10.9799995422363
"Hong Kong SAR, China",HKG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2.79999995231628,2.75999999046326,2.97000002861023,3.00999999046326,3.1800000667572,3.07999992370605,2.85999989509583,2.42000007629395,2.30999994277954,4.75
"Hong Kong SAR, China",HKG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.99000000953674,3.76999998092651,3.79999995231628,3.5699999332428,3.44000005722046,3.69000005722046,3.39000010490417,3.20000004768372,3.55999994277954,6.92000007629395
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.42000007629395,3.28999996185303,3.40000009536743,3.29999995231628,3.30999994277954,3.39000010490417,3.13000011444092,2.8199999332428,2.9300000667572,5.82999992370605
Hungary,HUN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,10.9799995422363,10.6099996566772,10.1400003433228,7.90999984741211,7.03999996185303,5.1100001335144,4.57000017166138,3.99000000953674,3.5,4.48000001907349
Hungary,HUN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,11.0699996948242,11.3400001525879,10.210000038147,7.57000017166138,6.61999988555908,5.11999988555908,3.80999994277954,3.48000001907349,3.35999989509583,4.05999994277954
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.0299997329712,11,10.1800003051758,7.73000001907349,6.80999994277954,5.1100001335144,4.15999984741211,3.71000003814697,3.42000007629395,4.25
